Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar
777,00.086.231/0001-60,,ROTAL HOSPITALAR LTDA,Sim,,92274: Aparecida de Goiânia,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3250702: FABRICAÇÃO DE MOBILIÁRIO PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO",,Sim
779,00.086.277/0001-89,,FORTE FEIJO ENGENHARIA LTDA,Sim,,15156: Pentecoste,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
782,00.086.558/0001-31,,SUPRITEC ENGENHARIA LTDA,Sim,,88412: Santa Maria,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4330499: OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,,Sim
784,00.086.616/0001-27,,UTN UNIDADE DE TRATAMENTO NEFROLOGICO E SERVICOS LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8640203: SERVIÇOS DE DIÁLISE E NEFROLOGIA,,Sim
785,00.086.638/0002-78,,CAMARGO FALEIRO & CIA LTDA,Não,,76678: Londrina,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4754701: COMÉRCIO VAREJISTA DE MÓVEIS,,Sim
790,00.086.869/0001-09,,SAKER COMERCIO E INDUSTRIA LTDA,Não,,58777: Petrópolis,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,2441502: PRODUÇÃO DE LAMINADOS DE ALUMÍNIO,,Sim
792,00.087.038/0001-43,,SIMETRICA ENGENHARIA DE OBRAS LTDA,Não,,75353: Curitiba,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
795,00.087.163/0001-53,,APECE SERVICOS GERAIS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7830200: FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,,Sim
798,00.087.289/0001-28,,COMERCIAL DE TINTAS J A BONFIM LTDA,Sim,,74250: Apucarana,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4741500: COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,,Sim
800,00.087.391/0001-23,,ALVES E FEITOSA ELETRICA LTDA,Sim,,97330: Palmas,TO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim
801,00.087.459/0001-74,,VALDECI VALDIR BRUCH,Sim,,83275: São José,SC,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4639701: COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL,,Sim
803,00.087.479/0001-45,,EFETIVA INFORMATICA LTDA,Sim,,82910: Rio do Sul,SC,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
804,00.087.500/0001-02,,LARTEX PRODUTOS HIGIENICOS LTDA,Não,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
805,00.087.608/0001-03,,SONAR UNIDADE AVANCADA DE DIAGNOSTICO POR IMAGEM LTDA,Sim,,90670: Cuiabá,MT,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8630502: ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES,,Sim
808,00.087.804/0001-70,,AUTO POSTO TALISMA LTDA,Sim,,81051: Florianópolis,SC,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4731800: COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,,Sim
809,00.087.877/0001-61,,DIOTEC COMERCIO E MANUTENCAO INDUSTRIAL E HOSPITALAR LTDA,Sim,,13897: Fortaleza,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,2660400: FABRICAÇÃO DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS E EQUIPAMENTOS DE IRRADIAÇÃO,,Sim
810,00.087.894/0001-07,,ENGEXIMIA INDUSTRIA E COMERCIO DE CONSTRUCOES LTDA,Não,,13897: Fortaleza,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
814,00.088.317/0001-21,,VICTORIA COMERCIO DE PRODUTOS HOSPITALARES LTDA,Sim,,88013: Porto Alegre,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4644301: COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO,,Sim
817,00.088.648/0001-61,,ITAPEVA COMERCIAL AGRICOLA LTDA,Sim,,87734: Osório,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
818,00.088.664/0001-54,,D Z L DISTRIBUIDORA ZANATA LTDA,Sim,,88013: Porto Alegre,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4649408: COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVAÇÃO DOMICILIAR",,Sim
821,00.088.870/0001-64,,WIND-WORLD COMERCIO EXPORTACAO E IMPORTACAO LTDA,Não,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4693100: COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS",,Sim
827,00.089.746/0002-02,,ARAUJO PETROLEO LTDA,Sim,,14478: Juazeiro do Norte,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4731800: COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,,Sim
828,00.089.834/0001-15,,FAIXA AZUL AGROINDUSTRIAL LTDA,Não,,81230: Guabiruba,SC,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4623109: COMÉRCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS,,Sim
829,00.089.877/0001-09,,TECLOGICA SERVICOS EM INFORMATICA LTDA,Sim,,80470: Blumenau,SC,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6201501: DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,,Sim
830,,***.899.000-**,MARCELO SOARES MEIRELES,Sim,,88498: Santa Vitória do Palmar,RS,,1: MICROEMPRESA,,,,,Sim
831,00.089.906/0001-24,,ONCOCENTRO - INSTITUTO DE CIRURGIA E CANCEROLOGIA LTDA,Sim,,75353: Curitiba,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8640210: SERVIÇOS DE QUIMIOTERAPIA,,Sim
832,00.090.021/0001-45,,SISTEMA AVANCADO DE SEGURANCA ELETRONICA LTDA,Sim,,31054: Aracaju,SE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8011101: ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA,,Sim
837,,***.902.925-**,ADRIANA CRISTINA FONTES DOS SANTOS,Sim,,31054: Aracaju,SE,,1: MICROEMPRESA,,,,,Sim
838,00.090.319/0001-55,,SAFRA DISTRIBUIDORA DE PETROLEO LTDA,Não,,36617: Jequié,BA,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4681801: COMÉRCIO ATACADISTA DE ÁLCOOL CARBURANTE, BIODIESEL, GASOLINA E DEMAIS DERIVADOS DE PETRÓLEO, EXCETO LUBRIFICANTES, NÃO REALIZADO POR TRANSPORTADOR RETALHISTA (TRR)",,Sim
839,00.090.322/0001-79,,RIBEIRO MENDES ENGENHARIA LTDA,Sim,,35157: Feira de Santana,BA,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4330401: IMPERMEABILIZAÇÃO EM OBRAS DE ENGENHARIA CIVIL,,Sim
840,00.090.337/0001-37,,CONSTRUCOSTA MATERIAIS DE CONSTRUCAO LTDA,Não,,92215: Anápolis,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim
844,00.090.848/0001-59,,POWERTEC COMERCIO E ASSISTENCIA TECNICA LTDA,Sim,,90670: Cuiabá,MT,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9521500: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,,Sim
845,00.090.943/0001-52,,JBC COMERCIO DE PECAS PARA REFRIGERACAO LTDA,Sim,,13897: Fortaleza,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4665600: COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO COMERCIAL; PARTES E PEÇAS,,Sim
847,00.091.051/0001-76,,V.MORETTI ASSESSORIA IMOBILIARIA LTDA,Sim,,74934: Cascavel,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6810201: COMPRA E VENDA DE IMÓVEIS PRÓPRIOS,,Sim
848,00.091.382/0001-06,,OPCAO JCA - TURISMO E FRETAMENTO LTDA,Sim,,58653: Niterói,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4929902: TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",,Sim
851,00.091.584/0001-58,,LANLIMP DESCARTAVEIS E LIMPEZA LTDA,Sim,,58076: Barra Mansa,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789005: COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS,,Sim
852,00.091.584/0004-09,,LANLIMP DESCARTAVEIS E LIMPEZA LTDA,Sim,,29114: Queimados,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789005: COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS,,Sim
853,00.091.642/0001-43,,"BRASCON - SINALIZACAO ,CONSERVA E CONSTRUCOES LTDA",Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4211102: PINTURA PARA SINALIZAÇÃO EM PISTAS RODOVIÁRIAS E AEROPORTOS,,Sim
855,00.091.845/0001-30,,DICKEL & DICKEL LTDA,Sim,,33634: Barreiras,BA,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim
862,,***.922.334-**,PAULA FRASSINETE MOREIRA ABRANTES DE BRITO,Sim,,20516: João Pessoa,PB,,1: MICROEMPRESA,,,,,Sim
865,00.092.313/0001-17,,VETOR SERVICOS LTDA,Sim,,72257: Valinhos,SP,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8299799: OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE,,Sim
868,00.092.369/0001-71,,NETCENTER INFORMATICA LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6204000: CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,,Sim
870,00.092.547/0001-64,,RIO CENTER NEGOCIOS E PARTICIPACOES LTDA,Não,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4761003: COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,,Sim
871,00.092.638/0001-08,,CCP-EXPORTEC PRODUTOS LTDA.,Não,,71072: São Paulo,SP,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4693100: COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS",,Sim
874,00.092.929/0001-98,,PRONEP LAR INTERNACAO DOMICILIAR S.A,Sim,,60011: Rio de Janeiro,RJ,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,8712300: ATIVIDADES DE FORNECIMENTO DE INFRA-ESTRUTURA DE APOIO E ASSISTÊNCIA A PACIENTE NO DOMICÍLIO,,Sim
876,00.093.193/0001-72,,CORPORE ACADEMIA LTDA,Sim,,85413: Bento Gonçalves,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9313100: ATIVIDADES DE CONDICIONAMENTO FÍSICO,,Sim
877,00.093.197/0001-50,,DELLA PASQUA ENGENHARIA E CONSTRUCOES LTDA,Sim,,88412: Santa Maria,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4211101: CONSTRUÇÃO DE RODOVIAS E FERROVIAS,,Sim
878,,***.932.193-**,FRANCISCO DENISMAR TEIXEIRA BRITO,Sim,,13056: Acopiara,CE,,1: MICROEMPRESA,,,,,Sim
884,00.093.721/0001-93,,"PROTEGE SEGURANCA ELETRONICA, MONITORAMENTO E SERVICOS LTDA",Não,,71072: São Paulo,SP,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8020001: ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA ELETRÔNICO,,Sim
885,00.093.731/0001-29,,"BRASIL COMERCIO, SERVICOS & REFORMADORA LTDA",Não,,93734: Goiânia,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3292202: FABRICAÇÃO DE EQUIPAMENTOS E ACESSÓRIOS PARA SEGURANÇA PESSOAL E PROFISSIONAL,,Sim
887,00.093.791/0001-41,,AIR-SEL AR CONDICIONADO LTDA,Sim,,71072: São Paulo,SP,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim
888,00.093.866/0001-94,,PANIFICADORA BURITI LTDA,Sim,,91510: Rondonópolis,MT,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,1091101: FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,,Sim
893,00.094.260/0001-73,,MBA NETWORKS INFORMATICA LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9511800: REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,,Sim
894,00.094.339/0001-02,,MARSELL CONFECCOES LTDA,Sim,,85413: Bento Gonçalves,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"1413401: CONFECÇÃO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",,Sim
897,00.095.068/0001-00,,OPENNET TELEINFORMATICA & SISTEMAS LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
900,,***.952.735-**,OTAVIO OLIVEIRA DE CARVALHO,Não,,38490: Salvador,BA,,1: MICROEMPRESA,,,,,Sim
901,00.095.394/0001-09,,DAVITA SERVICOS DE NEFROLOGIA NITEROI LTDA.,Não,,58653: Niterói,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8640299: ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA NÃO ESPECIFICADAS ANTERIORMENTE,,Sim
906,00.095.649/0001-33,,RETALHOS E DETALHES LTDA,Sim,,93610: Formosa,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4755501: COMÉRCIO VAREJISTA DE TECIDOS,,Sim
907,00.095.675/0001-61,,E P O - ENGENHARIA E CONSTRUCOES LTDA,Sim,,93734: Goiânia,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
913,00.096.025/0001-30,,CSJ - EMPREENDIMENTOS E SERVICOS LTDA,Sim,,36854: Lauro de Freitas,BA,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7732201: ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES",,Sim
919,00.096.631/0001-56,,SANJUAN ENGENHARIA LTDA.,Sim,,38490: Salvador,BA,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4213800: OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS",,Sim
921,00.096.764/0001-22,,RUSSAS EMPREITEIRA DE MAO DE OBRA LTDA,Sim,,75353: Curitiba,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
925,00.097.117/0001-35,,OPEMACS SERVICOS TECNICOS LTDA,Sim,,14532: Limoeiro do Norte,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4222702: OBRAS DE IRRIGAÇÃO,,Sim
927,00.097.225/0001-08,,KYOCERA SOLAR DO BRASIL LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4693100: COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS",,Sim
930,00.097.446/0001-86,,BIO ENGENHARIA E INDUSTRIA DE IMPLANTES ORTOPEDICOS LTDA.,Sim,,88773: São Leopoldo,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3250703: FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GERAL SOB ENCOMENDA,,Sim
933,00.097.489/0001-61,,L A VIDAL IMPORTACAO E EXPORTACAO LTDA.,Sim,,92215: Anápolis,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4644301: COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO,,Sim
935,00.097.610/0001-55,,MARISTELA FONTOURA DA SILVEIRA,Sim,,88510: Santiago,RS,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4741500: COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,,Sim
936,00.097.626/0001-68,,BRASAL COMBUSTIVEIS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4731800: COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,,Sim
938,00.097.953/0001-10,,FARIA & SOARES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9521500: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,,Sim
939,00.097.993/0001-61,,SOL & EVENTOS PROMOCOES E CONGRESSOS LTDA,Sim,,60011: Rio de Janeiro,RJ,19: SOCIEDADE SIMPLES LIMITADA,2: null,,,"7739003: ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORÁRIO, EXCETO ANDAIMES",,Sim
942,00.098.242/0001-60,,PRONTOFAR LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4644301: COMÉRCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO,,Sim
944,00.098.706/0001-38,,SARA - SERVICO DE APOIO AO RENAL AGUDO LTDA,Sim,,13897: Fortaleza,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8640203: SERVIÇOS DE DIÁLISE E NEFROLOGIA,,Sim
946,00.098.931/0001-74,,F.V.GRANDE MECANICA E LATARIA LTDA,Sim,,75353: Curitiba,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520001: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,,Sim
947,00.099.115/0001-85,,"REZENDE BRASIL, CONSULTORES ASSOCIADOS LTDA",Não,,41238: Belo Horizonte,MG,19: SOCIEDADE SIMPLES LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim
949,00.099.210/0001-89,,DILAB MEDICINA NUCLEAR LTDA,Sim,,25313: Recife,PE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"8640205: SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA",,Sim
952,00.099.452/0001-72,,JOSELITO VIEIRA DOS SANTOS,Não,,31054: Aracaju,SE,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim
954,00.099.650/0001-36,,TERCEI SERVICOS LTDA,Não,,60011: Rio de Janeiro,RJ,19: SOCIEDADE SIMPLES LIMITADA,2: null,,,8121400: LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,,Sim
956,00.099.817/0001-69,,RABBIT INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA,Sim,,76678: Londrina,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3291400: FABRICAÇÃO DE ESCOVAS, PINCÉIS E VASSOURAS",,Sim
957,00.100.002/0001-52,,D.L.R. ENGENHEIROS ASSOCIADOS SS,Sim,,71072: São Paulo,SP,18: SOCIEDADE SIMPLES PURA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim
961,00.100.408/0001-35,,TFI DO BRASIL COMERCIAL E IMPORTADORA LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4744001: COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,,Sim
962,00.100.451/0001-09,,ABPAP - ASSOCIACAO BRASILEIRA DE PENSIONISTAS E APOSENTADOS,Sim,,41238: Belo Horizonte,MG,23: ASSOCIAÇÃO PRIVADA,2: null,,,9430800: ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,,Sim
967,00.100.821/0001-08,,VILANOVA CORRETORA DE SEGUROS S/S LTDA,Sim,,12190: Teresina,PI,19: SOCIEDADE SIMPLES LIMITADA,2: null,,,"6622300: CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE",,Sim
969,00.100.984/0001-82,,CENTRO DE IMAGEM DR. LEONEL FERREIRA LTDA,Sim,,74934: Cascavel,PR,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"8640205: SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA",,Sim
971,00.101.058/0001-21,,SICON SISTEMAS DE CONTROLE E INFORMATICA LTDA,Sim,,88412: Santa Maria,RS,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
972,00.101.253/0001-51,,W L DE OLIVEIRA & CIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim
973,00.101.262/0001-42,,ARMEC 137 COMERCIO E SERVICOS LTDA,Não,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9521500: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO,,Sim
975,00.101.678/0001-60,,PRONTORIM LTDA,Sim,,13897: Fortaleza,CE,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"8610101: ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTO-SOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS",,Sim
977,00.101.732/0001-78,,LAHMANNO RIO COMERCIAL CIRURGICO LTDA,Sim,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3319800: MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS E PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
978,00.101.784/0001-44,,NOVA VITORIA REPRESENTACAO COMERCIAL DE MEDICAMENTOS MEDICO HOSPITALAR LTDA,Não,,60011: Rio de Janeiro,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4618402: REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE INSTRUMENTOS E MATERIAIS ODONTO-MÉDICO-HOSPITALARES,,Sim
979,,***.018.694-**,LUIZ FERNANDO CORREIA DE ARAUJO,Sim,,25313: Recife,PE,,1: MICROEMPRESA,,,,,Sim
981,00.102.195/0001-80,,HAWAI COMERCIO E SERVICOS LTDA,Sim,,12190: Teresina,PI,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5310502: ATIVIDADES DE FRANQUEADAS E PERMISSIONÁRIAS DO CORREIO NACIONAL,,Sim
984,00.102.372/0001-29,,BYTECH AGRO COMERCIO DE INSUMOS AGRICOLAS LTDA,Sim,,92274: Aparecida de Goiânia,GO,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4692300: COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE INSUMOS AGROPECUÁRIOS",,Sim
991,00.103.034/0001-01,,ALTINENSE DIVISORIAS E REPRESENTACOES LTDA,Sim,,58696: Nova Iguaçu,RJ,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4330402: INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E ARMÁRIOS EMBUTIDOS DE QUALQUER MATERIAL",,Sim
992,00.103.115/0001-01,,BRASOFTWARE INTERNET LTDA,Sim,,68977: Poá,SP,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6203100: DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NÃO-CUSTOMIZÁVEIS,,Sim
